frame_name;actor_name;gender;top;right;bottom;left;
DerMannderSherlockHolmeswar-64543.jpeg;Hans_Albers;M;92;270;199;163;
DerMannderSherlockHolmeswar-64750.jpeg;Hans_Albers;M;92;318;199;211;
DerMannderSherlockHolmeswar-65469.jpeg;Hilde_Weissner;F;66;266;129;204;
DerMannderSherlockHolmeswar-65518.jpeg;Hans_Albers;M;66;301;129;239;
DerMannderSherlockHolmeswar-65640.jpeg;Hilde_Weissner;F;66;344;156;255;
DerMannderSherlockHolmeswar-65800.jpeg;Hilde_Weissner;F;92;306;199;199;
DerMannderSherlockHolmeswar-66632.jpeg;Hans_Albers;M;32;330;140;223;
DerMannderSherlockHolmeswar-66871.jpeg;Hans_Albers;M;66;255;156;165;
DerMannderSherlockHolmeswar-67006.jpeg;Hans_Albers;M;76;275;166;185;
DerMannderSherlockHolmeswar-67540.jpeg;Hans_Albers;M;66;285;156;195;
DerMannderSherlockHolmeswar-67622.jpeg;Hilde_Weissner;F;96;364;186;275;
DerMannderSherlockHolmeswar-67727.jpeg;Hans_Albers;M;68;282;175;175;
DerMannderSherlockHolmeswar-68014.jpeg;Hans_Albers;M;96;282;225;153;
DerMannderSherlockHolmeswar-68074.jpeg;Hilde_Weissner;F;116;426;223;318;
DerMannderSherlockHolmeswar-68365.jpeg;Hans_Albers;M;96;268;225;139;
DerMannderSherlockHolmeswar-68420.jpeg;Hilde_Weissner;F;116;426;223;318;
DerMannderSherlockHolmeswar-68649.jpeg;Hans_Albers;M;44;366;152;259;
DerMannderSherlockHolmeswar-70035.jpeg;Hans_Albers;M;86;275;176;185;
DerMannderSherlockHolmeswar-70285.jpeg;Hans_Albers;M;86;524;176;434;
DerMannderSherlockHolmeswar-70375.jpeg;Hilde_Weissner;F;92;366;199;259;
DerMannderSherlockHolmeswar-70615.jpeg;Hans_Albers;M;68;462;175;354;
DerMannderSherlockHolmeswar-70839.jpeg;Hilde_Weissner;F;106;364;196;275;
DerMannderSherlockHolmeswar-71091.jpeg;Hilde_Weissner;F;92;378;199;270;
DerMannderSherlockHolmeswar-71203.jpeg;Hans_Albers;M;80;390;187;282;
DerMannderSherlockHolmeswar-71335.jpeg;Hilde_Weissner;F;92;354;199;247;
DerMannderSherlockHolmeswar-71423.jpeg;Hans_Albers;M;80;402;187;294;
DerMannderSherlockHolmeswar-71585.jpeg;Hans_Albers;M;32;426;140;318;
DerMannderSherlockHolmeswar-71620.jpeg;Hilde_Weissner;F;106;354;196;265;
DerMannderSherlockHolmeswar-73223.jpeg;Marieluise_Claudius;F;118;302;170;250;
DerMannderSherlockHolmeswar-73473.jpeg;Hansi_Knoteck;F;96;237;171;162;
DerMannderSherlockHolmeswar-74490.jpeg;Marieluise_Claudius;F;130;285;182;233;
DerMannderSherlockHolmeswar-77471.jpeg;Marieluise_Claudius;F;182;449;218;413;
DerMannderSherlockHolmeswar-77721.jpeg;Hansi_Knoteck;F;214;482;257;439;
DerMannderSherlockHolmeswar-82210.jpeg;Hansi_Knoteck;F;229;403;304;328;
DerMannderSherlockHolmeswar-86681.jpeg;Hans_Albers;M;56;255;146;165;
DerMannderSherlockHolmeswar-9941.jpeg;Hansi_Knoteck;F;108;515;170;453;
DerMaulkorbRalphArthurRobertsPaulHenckelsHildeWeissnerTheodorLoos-102303.jpeg;Ralph_Arthur_Roberts;M;279;511;354;436;
DerMaulkorbRalphArthurRobertsPaulHenckelsHildeWeissnerTheodorLoos-102553.jpeg;Ralph_Arthur_Roberts;M;96;540;225;411;
DerMaulkorbRalphArthurRobertsPaulHenckelsHildeWeissnerTheodorLoos-102553.jpeg;Charlotte_Schellhorn;F;96;268;225;139;
DerMaulkorbRalphArthurRobertsPaulHenckelsHildeWeissnerTheodorLoos-102843.jpeg;Hilde_Weissner;F;150;339;305;184;
DerMaulkorbRalphArthurRobertsPaulHenckelsHildeWeissnerTheodorLoos-102911.jpeg;Ralph_Arthur_Roberts;M;133;442;288;287;
DerMaulkorbRalphArthurRobertsPaulHenckelsHildeWeissnerTheodorLoos-103161.jpeg;Ralph_Arthur_Roberts;M;133;390;288;236;
DerMaulkorbRalphArthurRobertsPaulHenckelsHildeWeissnerTheodorLoos-103411.jpeg;Ralph_Arthur_Roberts;M;133;390;288;236;
DerMaulkorbRalphArthurRobertsPaulHenckelsHildeWeissnerTheodorLoos-103531.jpeg;Ralph_Arthur_Roberts;M;124;360;176;308;
DerMaulkorbRalphArthurRobertsPaulHenckelsHildeWeissnerTheodorLoos-105320.jpeg;Ralph_Arthur_Roberts;M;66;185;156;96;
DerMaulkorbRalphArthurRobertsPaulHenckelsHildeWeissnerTheodorLoos-10692.jpeg;Ralph_Arthur_Roberts;M;57;510;242;324;
DerMaulkorbRalphArthurRobertsPaulHenckelsHildeWeissnerTheodorLoos-108869.jpeg;Will_Quadflieg;M;63;395;138;320;
DerMaulkorbRalphArthurRobertsPaulHenckelsHildeWeissnerTheodorLoos-111979.jpeg;Will_Quadflieg;M;50;223;94;180;
DerMaulkorbRalphArthurRobertsPaulHenckelsHildeWeissnerTheodorLoos-117787.jpeg;Ralph_Arthur_Roberts;M;32;378;140;270;
DerMaulkorbRalphArthurRobertsPaulHenckelsHildeWeissnerTheodorLoos-117955.jpeg;Ralph_Arthur_Roberts;M;47;390;202;236;
DerMaulkorbRalphArthurRobertsPaulHenckelsHildeWeissnerTheodorLoos-118365.jpeg;Ralph_Arthur_Roberts;M;81;390;236;236;
DerMaulkorbRalphArthurRobertsPaulHenckelsHildeWeissnerTheodorLoos-120567.jpeg;Ralph_Arthur_Roberts;M;106;305;196;215;
DerMaulkorbRalphArthurRobertsPaulHenckelsHildeWeissnerTheodorLoos-123367.jpeg;Charlotte_Schellhorn;F;153;366;205;314;
DerMaulkorbRalphArthurRobertsPaulHenckelsHildeWeissnerTheodorLoos-123945.jpeg;Will_Quadflieg;M;53;494;115;432;
DerMaulkorbRalphArthurRobertsPaulHenckelsHildeWeissnerTheodorLoos-124041.jpeg;Ralph_Arthur_Roberts;M;67;354;196;225;
DerMaulkorbRalphArthurRobertsPaulHenckelsHildeWeissnerTheodorLoos-124091.jpeg;Will_Quadflieg;M;63;386;138;312;
DerMaulkorbRalphArthurRobertsPaulHenckelsHildeWeissnerTheodorLoos-124183.jpeg;Will_Quadflieg;M;80;330;187;223;
DerMaulkorbRalphArthurRobertsPaulHenckelsHildeWeissnerTheodorLoos-125277.jpeg;Will_Quadflieg;M;63;444;138;370;
DerMaulkorbRalphArthurRobertsPaulHenckelsHildeWeissnerTheodorLoos-125777.jpeg;Will_Quadflieg;M;47;403;121;328;
DerMaulkorbRalphArthurRobertsPaulHenckelsHildeWeissnerTheodorLoos-125887.jpeg;Will_Quadflieg;M;53;397;182;268;
DerMaulkorbRalphArthurRobertsPaulHenckelsHildeWeissnerTheodorLoos-126831.jpeg;Will_Quadflieg;M;68;270;175;163;
DerMaulkorbRalphArthurRobertsPaulHenckelsHildeWeissnerTheodorLoos-127982.jpeg;Will_Quadflieg;M;116;305;206;215;
DerMaulkorbRalphArthurRobertsPaulHenckelsHildeWeissnerTheodorLoos-129470.jpeg;Charlotte_Schellhorn;F;142;453;205;391;
DerMaulkorbRalphArthurRobertsPaulHenckelsHildeWeissnerTheodorLoos-134748.jpeg;Hilde_Weissner;F;67;250;118;199;
DerMaulkorbRalphArthurRobertsPaulHenckelsHildeWeissnerTheodorLoos-135342.jpeg;Hilde_Weissner;F;56;235;146;145;
DerMaulkorbRalphArthurRobertsPaulHenckelsHildeWeissnerTheodorLoos-136386.jpeg;Ralph_Arthur_Roberts;M;82;540;211;411;
DerMaulkorbRalphArthurRobertsPaulHenckelsHildeWeissnerTheodorLoos-18100.jpeg;Charlotte_Schellhorn;F;125;440;254;311;
DerMaulkorbRalphArthurRobertsPaulHenckelsHildeWeissnerTheodorLoos-34045.jpeg;Charlotte_Schellhorn;F;113;189;156;146;
DerMaulkorbRalphArthurRobertsPaulHenckelsHildeWeissnerTheodorLoos-35675.jpeg;Ralph_Arthur_Roberts;M;72;328;146;254;
DerMaulkorbRalphArthurRobertsPaulHenckelsHildeWeissnerTheodorLoos-35914.jpeg;Hilde_Weissner;F;68;402;175;294;
DerMaulkorbRalphArthurRobertsPaulHenckelsHildeWeissnerTheodorLoos-37078.jpeg;Ralph_Arthur_Roberts;M;72;245;146;171;
DerMaulkorbRalphArthurRobertsPaulHenckelsHildeWeissnerTheodorLoos-37872.jpeg;Will_Quadflieg;M;72;560;146;486;
DerMaulkorbRalphArthurRobertsPaulHenckelsHildeWeissnerTheodorLoos-46841.jpeg;Will_Quadflieg;M;155;270;229;196;
DerMaulkorbRalphArthurRobertsPaulHenckelsHildeWeissnerTheodorLoos-47231.jpeg;Will_Quadflieg;M;80;474;142;411;
DerMaulkorbRalphArthurRobertsPaulHenckelsHildeWeissnerTheodorLoos-48731.jpeg;Will_Quadflieg;M;105;478;179;403;
DerMaulkorbRalphArthurRobertsPaulHenckelsHildeWeissnerTheodorLoos-48981.jpeg;Will_Quadflieg;M;113;502;188;428;
DerMaulkorbRalphArthurRobertsPaulHenckelsHildeWeissnerTheodorLoos-49231.jpeg;Will_Quadflieg;M;108;487;170;425;
DerMaulkorbRalphArthurRobertsPaulHenckelsHildeWeissnerTheodorLoos-49481.jpeg;Will_Quadflieg;M;96;478;171;403;
DerMaulkorbRalphArthurRobertsPaulHenckelsHildeWeissnerTheodorLoos-51624.jpeg;Will_Quadflieg;M;80;414;187;306;
DerMaulkorbRalphArthurRobertsPaulHenckelsHildeWeissnerTheodorLoos-52643.jpeg;Will_Quadflieg;M;116;373;270;218;
DerMaulkorbRalphArthurRobertsPaulHenckelsHildeWeissnerTheodorLoos-53238.jpeg;Ralph_Arthur_Roberts;M;30;187;105;113;
DerMaulkorbRalphArthurRobertsPaulHenckelsHildeWeissnerTheodorLoos-53572.jpeg;Will_Quadflieg;M;116;414;223;306;
DerMaulkorbRalphArthurRobertsPaulHenckelsHildeWeissnerTheodorLoos-53822.jpeg;Will_Quadflieg;M;125;368;254;239;
DerMaulkorbRalphArthurRobertsPaulHenckelsHildeWeissnerTheodorLoos-53944.jpeg;Will_Quadflieg;M;232;481;294;418;
DerMaulkorbRalphArthurRobertsPaulHenckelsHildeWeissnerTheodorLoos-55247.jpeg;Will_Quadflieg;M;44;402;152;294;
DerMaulkorbRalphArthurRobertsPaulHenckelsHildeWeissnerTheodorLoos-56273.jpeg;Will_Quadflieg;M;118;469;304;283;
DerMaulkorbRalphArthurRobertsPaulHenckelsHildeWeissnerTheodorLoos-56552.jpeg;Will_Quadflieg;M;30;545;184;390;
DerMaulkorbRalphArthurRobertsPaulHenckelsHildeWeissnerTheodorLoos-56802.jpeg;Will_Quadflieg;M;53;497;182;368;
DerMaulkorbRalphArthurRobertsPaulHenckelsHildeWeissnerTheodorLoos-57396.jpeg;Will_Quadflieg;M;49;458;101;406;
DerMaulkorbRalphArthurRobertsPaulHenckelsHildeWeissnerTheodorLoos-57646.jpeg;Will_Quadflieg;M;56;485;163;378;
DerMaulkorbRalphArthurRobertsPaulHenckelsHildeWeissnerTheodorLoos-57896.jpeg;Will_Quadflieg;M;56;485;163;378;
DerMaulkorbRalphArthurRobertsPaulHenckelsHildeWeissnerTheodorLoos-58146.jpeg;Will_Quadflieg;M;92;354;199;247;
DerMaulkorbRalphArthurRobertsPaulHenckelsHildeWeissnerTheodorLoos-5871.jpeg;Ralph_Arthur_Roberts;M;110;339;239;210;
DerMaulkorbRalphArthurRobertsPaulHenckelsHildeWeissnerTheodorLoos-58981.jpeg;Will_Quadflieg;M;56;270;163;163;
DerMaulkorbRalphArthurRobertsPaulHenckelsHildeWeissnerTheodorLoos-58981.jpeg;Charlotte_Schellhorn;F;166;514;255;424;
DerMaulkorbRalphArthurRobertsPaulHenckelsHildeWeissnerTheodorLoos-64274.jpeg;Charlotte_Schellhorn;F;154;373;190;337;
DerMaulkorbRalphArthurRobertsPaulHenckelsHildeWeissnerTheodorLoos-67186.jpeg;Will_Quadflieg;M;96;468;225;339;
DerMaulkorbRalphArthurRobertsPaulHenckelsHildeWeissnerTheodorLoos-67979.jpeg;Will_Quadflieg;M;88;212;163;137;
DerMaulkorbRalphArthurRobertsPaulHenckelsHildeWeissnerTheodorLoos-68352.jpeg;Will_Quadflieg;M;76;275;166;185;
DerMaulkorbRalphArthurRobertsPaulHenckelsHildeWeissnerTheodorLoos-69161.jpeg;Hilde_Weissner;F;80;282;187;175;
DerMaulkorbRalphArthurRobertsPaulHenckelsHildeWeissnerTheodorLoos-69411.jpeg;Hilde_Weissner;F;80;282;187;175;
DerMaulkorbRalphArthurRobertsPaulHenckelsHildeWeissnerTheodorLoos-69765.jpeg;Hilde_Weissner;F;80;306;187;199;
DerMaulkorbRalphArthurRobertsPaulHenckelsHildeWeissnerTheodorLoos-70015.jpeg;Hilde_Weissner;F;104;282;211;175;
DerMaulkorbRalphArthurRobertsPaulHenckelsHildeWeissnerTheodorLoos-70734.jpeg;Theodor_Loos;M;36;407;222;221;
DerMaulkorbRalphArthurRobertsPaulHenckelsHildeWeissnerTheodorLoos-70871.jpeg;Theodor_Loos;M;36;407;222;221;
DerMaulkorbRalphArthurRobertsPaulHenckelsHildeWeissnerTheodorLoos-71719.jpeg;Hilde_Weissner;F;76;225;166;135;
DerMaulkorbRalphArthurRobertsPaulHenckelsHildeWeissnerTheodorLoos-73941.jpeg;Will_Quadflieg;M;104;450;211;342;
DerMaulkorbRalphArthurRobertsPaulHenckelsHildeWeissnerTheodorLoos-74441.jpeg;Will_Quadflieg;M;104;450;211;342;
DerMaulkorbRalphArthurRobertsPaulHenckelsHildeWeissnerTheodorLoos-84540.jpeg;Charlotte_Schellhorn;F;176;514;265;424;
DerMaulkorbRalphArthurRobertsPaulHenckelsHildeWeissnerTheodorLoos-98215.jpeg;Ralph_Arthur_Roberts;M;66;285;156;195;
DerPostmeister-101178.jpeg;Ruth_Hellberg;F;126;275;216;185;
DerPostmeister-104180.jpeg;Hilde_Krahl;F;113;395;188;320;
DerPostmeister-104680.jpeg;Hilde_Krahl;F;96;444;186;354;
DerPostmeister-105832.jpeg;Hilde_Krahl;F;96;411;225;282;
DerPostmeister-106404.jpeg;Hilde_Krahl;F;110;411;239;282;
DerPostmeister-106654.jpeg;Hilde_Krahl;F;82;397;211;268;
DerPostmeister-109661.jpeg;Hans_Holt;M;82;354;211;225;
DerPostmeister-110354.jpeg;Siegfried_Breuer;M;32;356;94;294;
DerPostmeister-110604.jpeg;Siegfried_Breuer;M;47;403;121;328;
DerPostmeister-111311.jpeg;Siegfried_Breuer;M;63;519;138;444;
DerPostmeister-113994.jpeg;Siegfried_Breuer;M;86;401;122;365;
DerPostmeister-114461.jpeg;Siegfried_Breuer;M;194;453;230;417;
DerPostmeister-11546.jpeg;Hilde_Krahl;F;47;444;121;370;
DerPostmeister-118149.jpeg;Siegfried_Breuer;M;63;469;138;395;
DerPostmeister-118289.jpeg;Siegfried_Breuer;M;80;469;155;395;
DerPostmeister-121640.jpeg;Hans_Holt;M;239;446;291;394;
DerPostmeister-122582.jpeg;Hilde_Krahl;F;92;474;199;366;
DerPostmeister-122673.jpeg;Hans_Holt;M;76;384;166;295;
DerPostmeister-122893.jpeg;Hilde_Krahl;F;116;390;270;236;
DerPostmeister-123122.jpeg;Hilde_Krahl;F;116;390;270;236;
DerPostmeister-123720.jpeg;Hilde_Krahl;F;116;408;270;253;
DerPostmeister-123815.jpeg;Hilde_Krahl;F;116;408;270;253;
DerPostmeister-124296.jpeg;Hilde_Krahl;F;101;533;153;481;
DerPostmeister-124546.jpeg;Siegfried_Breuer;M;47;444;121;370;
DerPostmeister-125025.jpeg;Hilde_Krahl;F;98;283;284;97;
DerPostmeister-125025.jpeg;Siegfried_Breuer;M;82;440;211;311;
DerPostmeister-125275.jpeg;Siegfried_Breuer;M;64;425;219;270;
DerPostmeister-125275.jpeg;Hilde_Krahl;F;98;253;253;98;
DerPostmeister-125525.jpeg;Siegfried_Breuer;M;47;476;202;322;
DerPostmeister-125525.jpeg;Hilde_Krahl;F;98;253;253;98;
DerPostmeister-125775.jpeg;Hilde_Krahl;F;116;253;270;98;
DerPostmeister-125775.jpeg;Siegfried_Breuer;M;67;411;196;282;
DerPostmeister-126446.jpeg;Hilde_Krahl;F;68;438;175;330;
DerPostmeister-127302.jpeg;Siegfried_Breuer;M;38;412;90;360;
DerPostmeister-12872.jpeg;Siegfried_Breuer;M;65;386;108;343;
DerPostmeister-130935.jpeg;Hans_Holt;M;56;462;163;354;
DerPostmeister-13122.jpeg;Siegfried_Breuer;M;39;432;101;370;
DerPostmeister-13634.jpeg;Siegfried_Breuer;M;72;328;146;254;
DerPostmeister-13803.jpeg;Siegfried_Breuer;M;118;366;304;180;
DerPostmeister-14036.jpeg;Siegfried_Breuer;M;118;366;304;180;
DerPostmeister-14260.jpeg;Siegfried_Breuer;M;150;339;305;184;
DerPostmeister-15826.jpeg;Siegfried_Breuer;M;32;318;140;211;
DerPostmeister-17033.jpeg;Siegfried_Breuer;M;44;331;95;279;
DerPostmeister-17521.jpeg;Siegfried_Breuer;M;55;353;130;278;
DerPostmeister-23639.jpeg;Hilde_Krahl;F;67;468;196;339;
DerPostmeister-24139.jpeg;Hilde_Krahl;F;82;440;211;311;
DerPostmeister-27213.jpeg;Heinrich_George;M;56;390;163;282;
DerPostmeister-27341.jpeg;Siegfried_Breuer;M;104;390;211;282;
DerPostmeister-27757.jpeg;Siegfried_Breuer;M;104;402;211;294;
DerPostmeister-28004.jpeg;Siegfried_Breuer;M;116;366;223;259;
DerPostmeister-30504.jpeg;Heinrich_George;M;110;325;239;196;
DerPostmeister-33303.jpeg;Hilde_Krahl;F;80;245;155;171;
DerPostmeister-33486.jpeg;Siegfried_Breuer;M;56;426;163;318;
DerPostmeister-33736.jpeg;Hilde_Krahl;F;104;247;211;139;
DerPostmeister-33962.jpeg;Siegfried_Breuer;M;68;438;175;330;
DerPostmeister-34341.jpeg;Heinrich_George;M;116;442;270;287;
DerPostmeister-34591.jpeg;Heinrich_George;M;160;469;345;283;
DerPostmeister-40663.jpeg;Hilde_Krahl;F;146;552;221;478;
DerPostmeister-42781.jpeg;Ruth_Hellberg;F;80;312;155;237;
DerPostmeister-43707.jpeg;Hilde_Krahl;F;55;362;98;319;
DerPostmeister-45180.jpeg;Hilde_Krahl;F;116;434;206;344;
DerPostmeister-45797.jpeg;Hilde_Krahl;F;55;302;107;250;
DerPostmeister-51541.jpeg;Hilde_Krahl;F;106;374;196;285;
DerPostmeister-60357.jpeg;Ruth_Hellberg;F;30;287;105;212;
DerPostmeister-64448.jpeg;Hans_Holt;M;139;489;325;304;
DerPostmeister-64630.jpeg;Hans_Holt;M;160;489;345;304;
DerPostmeister-65602.jpeg;Hilde_Krahl;F;76;285;166;195;
DerPostmeister-66325.jpeg;Hilde_Krahl;F;96;397;225;268;
DerPostmeister-66401.jpeg;Hans_Holt;M;98;442;253;287;
DerPostmeister-67482.jpeg;Hilde_Krahl;F;80;245;155;171;
DerPostmeister-70529.jpeg;Ruth_Hellberg;F;47;436;121;361;
DerPostmeister-73510.jpeg;Heinrich_George;M;72;403;146;328;
DerPostmeister-74510.jpeg;Heinrich_George;M;66;424;156;335;
DerPostmeister-74510.jpeg;Ruth_Hellberg;F;113;204;188;129;
DerPostmeister-74760.jpeg;Heinrich_George;M;66;464;156;374;
DerPostmeister-75010.jpeg;Heinrich_George;M;66;464;156;374;
DerPostmeister-75260.jpeg;Heinrich_George;M;66;464;156;374;
DerPostmeister-75693.jpeg;Ruth_Hellberg;F;110;296;239;167;
DerPostmeister-75819.jpeg;Ruth_Hellberg;F;82;368;211;239;
DerPostmeister-77090.jpeg;Ruth_Hellberg;F;98;428;284;242;
DerPostmeister-77416.jpeg;Heinrich_George;M;76;344;166;255;
DerPostmeister-79421.jpeg;Heinrich_George;M;44;390;152;282;
DerPostmeister-79671.jpeg;Heinrich_George;M;56;384;146;295;
DerPostmeister-79765.jpeg;Hilde_Krahl;F;63;419;138;345;
DerPostmeister-80488.jpeg;Ruth_Hellberg;F;126;464;216;374;
DerPostmeister-80738.jpeg;Ruth_Hellberg;F;126;464;216;374;
DerPostmeister-83029.jpeg;Siegfried_Breuer;M;46;344;136;255;
DerPostmeister-83279.jpeg;Siegfried_Breuer;M;56;404;146;315;
DerPostmeister-83529.jpeg;Hilde_Krahl;F;94;453;130;417;
DerPostmeister-83779.jpeg;Siegfried_Breuer;M;218;401;254;365;
DerPostmeister-84518.jpeg;Siegfried_Breuer;M;63;245;138;171;
DerPostmeister-85268.jpeg;Siegfried_Breuer;M;59;342;122;280;
DerPostmeister-85883.jpeg;Siegfried_Breuer;M;36;323;79;280;
DerPostmeister-88133.jpeg;Siegfried_Breuer;M;121;560;196;486;
DerPostmeister-94133.jpeg;Hans_Holt;M;87;280;149;218;
DerPostmeister-94869.jpeg;Hans_Holt;M;125;368;254;239;
DerPostmeister-95950.jpeg;Hans_Holt;M;46;305;136;215;
DerPostmeister-96860.jpeg;Hilde_Krahl;F;105;436;179;361;
DerPostmeister-97110.jpeg;Hilde_Krahl;F;105;436;179;361;
DerPostmeister-97360.jpeg;Hilde_Krahl;F;105;428;179;353;
DerPostmeister-97610.jpeg;Heinrich_George;M;96;212;171;137;
DerzerbrocheneKrug-10035.jpeg;Emil_Jannings;M;46;404;136;315;
DerzerbrocheneKrug-101256.jpeg;Angela_Salloker;F;171;519;246;444;
DerzerbrocheneKrug-102048.jpeg;Emil_Jannings;M;66;434;156;344;
DerzerbrocheneKrug-102378.jpeg;Emil_Jannings;M;47;660;121;585;
DerzerbrocheneKrug-102491.jpeg;Emil_Jannings;M;47;660;121;585;
DerzerbrocheneKrug-102562.jpeg;Emil_Jannings;M;66;394;156;305;
DerzerbrocheneKrug-102870.jpeg;Emil_Jannings;M;77;489;263;304;
DerzerbrocheneKrug-107192.jpeg;Angela_Salloker;F;121;312;196;237;
DerzerbrocheneKrug-107692.jpeg;Angela_Salloker;F;130;295;204;220;
DerzerbrocheneKrug-108571.jpeg;Emil_Jannings;M;56;736;163;629;
DerzerbrocheneKrug-108756.jpeg;Emil_Jannings;M;32;605;140;497;
DerzerbrocheneKrug-112270.jpeg;Angela_Salloker;F;108;391;170;328;
DerzerbrocheneKrug-112567.jpeg;Emil_Jannings;M;46;563;136;474;
DerzerbrocheneKrug-112817.jpeg;Emil_Jannings;M;20;593;128;485;
DerzerbrocheneKrug-113817.jpeg;Emil_Jannings;M;155;478;229;403;
DerzerbrocheneKrug-118247.jpeg;Emil_Jannings;M;66;460;129;398;
DerzerbrocheneKrug-14670.jpeg;Emil_Jannings;M;76;474;166;384;
DerzerbrocheneKrug-16471.jpeg;Emil_Jannings;M;168;540;297;411;
DerzerbrocheneKrug-16971.jpeg;Emil_Jannings;M;82;583;211;454;
DerzerbrocheneKrug-19413.jpeg;Emil_Jannings;M;146;504;236;414;
DerzerbrocheneKrug-20663.jpeg;Emil_Jannings;M;106;653;196;563;
DerzerbrocheneKrug-21440.jpeg;Emil_Jannings;M;177;377;239;315;
DerzerbrocheneKrug-21753.jpeg;Emil_Jannings;M;138;419;213;345;
DerzerbrocheneKrug-21868.jpeg;Emil_Jannings;M;96;483;225;354;
DerzerbrocheneKrug-22148.jpeg;Emil_Jannings;M;104;462;211;354;
DerzerbrocheneKrug-22511.jpeg;Emil_Jannings;M;116;374;206;285;
DerzerbrocheneKrug-23400.jpeg;Emil_Jannings;M;80;450;187;342;
DerzerbrocheneKrug-23919.jpeg;Emil_Jannings;M;53;526;182;397;
DerzerbrocheneKrug-24874.jpeg;Emil_Jannings;M;68;414;175;306;
DerzerbrocheneKrug-25260.jpeg;Emil_Jannings;M;32;497;140;390;
DerzerbrocheneKrug-26100.jpeg;Emil_Jannings;M;44;438;152;330;
DerzerbrocheneKrug-27241.jpeg;Emil_Jannings;M;126;554;216;464;
DerzerbrocheneKrug-30395.jpeg;Emil_Jannings;M;26;504;116;414;
DerzerbrocheneKrug-31207.jpeg;Emil_Jannings;M;68;402;175;294;
DerzerbrocheneKrug-32927.jpeg;Emil_Jannings;M;66;504;156;414;
DerzerbrocheneKrug-33427.jpeg;Emil_Jannings;M;68;474;175;366;
DerzerbrocheneKrug-34501.jpeg;Angela_Salloker;F;98;400;142;357;
DerzerbrocheneKrug-35001.jpeg;Angela_Salloker;F;108;564;151;520;
DerzerbrocheneKrug-42371.jpeg;Emil_Jannings;M;53;440;182;311;
DerzerbrocheneKrug-43156.jpeg;Emil_Jannings;M;121;544;196;469;
DerzerbrocheneKrug-43449.jpeg;Emil_Jannings;M;106;563;196;474;
DerzerbrocheneKrug-44199.jpeg;Emil_Jannings;M;80;428;155;353;
DerzerbrocheneKrug-45017.jpeg;Emil_Jannings;M;56;464;146;374;
DerzerbrocheneKrug-45316.jpeg;Emil_Jannings;M;36;494;126;404;
DerzerbrocheneKrug-47912.jpeg;Emil_Jannings;M;92;462;199;354;
DerzerbrocheneKrug-48162.jpeg;Emil_Jannings;M;80;462;187;354;
DerzerbrocheneKrug-48662.jpeg;Emil_Jannings;M;53;440;182;311;
DerzerbrocheneKrug-48912.jpeg;Emil_Jannings;M;56;378;163;270;
DerzerbrocheneKrug-49125.jpeg;Angela_Salloker;F;66;563;156;474;
DerzerbrocheneKrug-49125.jpeg;Emil_Jannings;M;56;414;163;306;
DerzerbrocheneKrug-49375.jpeg;Angela_Salloker;F;86;534;176;444;
DerzerbrocheneKrug-49375.jpeg;Emil_Jannings;M;76;414;166;325;
DerzerbrocheneKrug-49625.jpeg;Emil_Jannings;M;67;454;196;325;
DerzerbrocheneKrug-49875.jpeg;Angela_Salloker;F;104;629;211;521;
DerzerbrocheneKrug-50159.jpeg;Emil_Jannings;M;38;353;113;278;
DerzerbrocheneKrug-50159.jpeg;Angela_Salloker;F;73;515;135;453;
DerzerbrocheneKrug-50409.jpeg;Emil_Jannings;M;3;348;55;296;
DerzerbrocheneKrug-52002.jpeg;Emil_Jannings;M;66;603;156;514;
DerzerbrocheneKrug-53002.jpeg;Emil_Jannings;M;86;494;176;404;
DerzerbrocheneKrug-53108.jpeg;Emil_Jannings;M;46;613;136;524;
DerzerbrocheneKrug-53358.jpeg;Emil_Jannings;M;46;623;136;534;
DerzerbrocheneKrug-53507.jpeg;Angela_Salloker;F;42;357;78;321;
DerzerbrocheneKrug-53887.jpeg;Emil_Jannings;M;92;354;199;247;
DerzerbrocheneKrug-55717.jpeg;Emil_Jannings;M;56;474;163;366;
DerzerbrocheneKrug-56695.jpeg;Emil_Jannings;M;56;569;163;462;
DerzerbrocheneKrug-57445.jpeg;Emil_Jannings;M;24;569;153;440;
DerzerbrocheneKrug-59737.jpeg;Emil_Jannings;M;67;526;196;397;
DerzerbrocheneKrug-60382.jpeg;Emil_Jannings;M;46;563;136;474;
DerzerbrocheneKrug-61757.jpeg;Emil_Jannings;M;39;440;168;311;
DerzerbrocheneKrug-61828.jpeg;Emil_Jannings;M;30;476;184;322;
DerzerbrocheneKrug-61888.jpeg;Emil_Jannings;M;53;468;182;339;
DerzerbrocheneKrug-62085.jpeg;Emil_Jannings;M;39;425;168;296;
DerzerbrocheneKrug-62354.jpeg;Emil_Jannings;M;39;425;168;296;
DerzerbrocheneKrug-62577.jpeg;Emil_Jannings;M;24;411;153;282;
DerzerbrocheneKrug-62968.jpeg;Emil_Jannings;M;67;411;196;282;
DerzerbrocheneKrug-64419.jpeg;Emil_Jannings;M;76;633;166;544;
DerzerbrocheneKrug-64578.jpeg;Emil_Jannings;M;66;633;156;544;
DerzerbrocheneKrug-64862.jpeg;Angela_Salloker;F;76;593;166;504;
DerzerbrocheneKrug-65084.jpeg;Angela_Salloker;F;66;573;156;484;
